rev_count,date
677,"2012-03-31 00:00:00"
872,"2012-04-01 00:00:00"
916,"2012-04-02 00:00:00"
866,"2012-04-03 00:00:00"
1034,"2012-04-04 00:00:00"
867,"2012-04-05 00:00:00"
824,"2012-04-06 00:00:00"
691,"2012-04-07 00:00:00"
795,"2012-04-08 00:00:00"
943,"2012-04-09 00:00:00"
977,"2012-04-10 00:00:00"
981,"2012-04-11 00:00:00"
918,"2012-04-12 00:00:00"
977,"2012-04-13 00:00:00"
887,"2012-04-14 00:00:00"
899,"2012-04-15 00:00:00"
944,"2012-04-16 00:00:00"
842,"2012-04-17 00:00:00"
1049,"2012-04-18 00:00:00"
805,"2012-04-19 00:00:00"
872,"2012-04-20 00:00:00"
814,"2012-04-21 00:00:00"
918,"2012-04-22 00:00:00"
1072,"2012-04-23 00:00:00"
940,"2012-04-24 00:00:00"
1041,"2012-04-25 00:00:00"
1047,"2012-04-26 00:00:00"
870,"2012-04-27 00:00:00"
832,"2012-04-28 00:00:00"
895,"2012-04-29 00:00:00"
970,"2012-04-30 00:00:00"
919,"2012-05-01 00:00:00"
860,"2012-05-02 00:00:00"
789,"2012-05-03 00:00:00"
847,"2012-05-04 00:00:00"
717,"2012-05-05 00:00:00"
761,"2012-05-06 00:00:00"
984,"2012-05-07 00:00:00"
929,"2012-05-08 00:00:00"
886,"2012-05-09 00:00:00"
794,"2012-05-10 00:00:00"
719,"2012-05-11 00:00:00"
627,"2012-05-12 00:00:00"
761,"2012-05-13 00:00:00"
1007,"2012-05-14 00:00:00"
999,"2012-05-15 00:00:00"
957,"2012-05-16 00:00:00"
798,"2012-05-17 00:00:00"
781,"2012-05-18 00:00:00"
721,"2012-05-19 00:00:00"
836,"2012-05-20 00:00:00"
1046,"2012-05-21 00:00:00"
992,"2012-05-22 00:00:00"
1036,"2012-05-23 00:00:00"
918,"2012-05-24 00:00:00"
923,"2012-05-25 00:00:00"
809,"2012-05-26 00:00:00"
795,"2012-05-27 00:00:00"
943,"2012-05-28 00:00:00"
1139,"2012-05-29 00:00:00"
1136,"2012-05-30 00:00:00"
973,"2012-05-31 00:00:00"
967,"2012-06-01 00:00:00"
760,"2012-06-02 00:00:00"
909,"2012-06-03 00:00:00"
1105,"2012-06-04 00:00:00"
1004,"2012-06-05 00:00:00"
1065,"2012-06-06 00:00:00"
995,"2012-06-07 00:00:00"
876,"2012-06-08 00:00:00"
729,"2012-06-09 00:00:00"
918,"2012-06-10 00:00:00"
1133,"2012-06-11 00:00:00"
1043,"2012-06-12 00:00:00"
1039,"2012-06-13 00:00:00"
993,"2012-06-14 00:00:00"
940,"2012-06-15 00:00:00"
772,"2012-06-16 00:00:00"
985,"2012-06-17 00:00:00"
1146,"2012-06-18 00:00:00"
1040,"2012-06-19 00:00:00"
1049,"2012-06-20 00:00:00"
1051,"2012-06-21 00:00:00"
1029,"2012-06-22 00:00:00"
900,"2012-06-23 00:00:00"
889,"2012-06-24 00:00:00"
1177,"2012-06-25 00:00:00"
1084,"2012-06-26 00:00:00"
1086,"2012-06-27 00:00:00"
956,"2012-06-28 00:00:00"
968,"2012-06-29 00:00:00"
783,"2012-06-30 00:00:00"
756,"2012-07-01 00:00:00"
1123,"2012-07-02 00:00:00"
1054,"2012-07-03 00:00:00"
995,"2012-07-04 00:00:00"
1025,"2012-07-05 00:00:00"
1012,"2012-07-06 00:00:00"
1058,"2012-07-07 00:00:00"
1058,"2012-07-08 00:00:00"
1329,"2012-07-09 00:00:00"
1239,"2012-07-10 00:00:00"
1223,"2012-07-11 00:00:00"
1048,"2012-07-12 00:00:00"
985,"2012-07-13 00:00:00"
912,"2012-07-14 00:00:00"
885,"2012-07-15 00:00:00"
1195,"2012-07-16 00:00:00"
1060,"2012-07-17 00:00:00"
1107,"2012-07-18 00:00:00"
988,"2012-07-19 00:00:00"
983,"2012-07-20 00:00:00"
887,"2012-07-21 00:00:00"
982,"2012-07-22 00:00:00"
1119,"2012-07-23 00:00:00"
1100,"2012-07-24 00:00:00"
1089,"2012-07-25 00:00:00"
1024,"2012-07-26 00:00:00"
935,"2012-07-27 00:00:00"
852,"2012-07-28 00:00:00"
932,"2012-07-29 00:00:00"
1288,"2012-07-30 00:00:00"
1110,"2012-07-31 00:00:00"
1113,"2012-08-01 00:00:00"
926,"2012-08-02 00:00:00"
948,"2012-08-03 00:00:00"
827,"2012-08-04 00:00:00"
1000,"2012-08-05 00:00:00"
1110,"2012-08-06 00:00:00"
1094,"2012-08-07 00:00:00"
1109,"2012-08-08 00:00:00"
1008,"2012-08-09 00:00:00"
1031,"2012-08-10 00:00:00"
859,"2012-08-11 00:00:00"
892,"2012-08-12 00:00:00"
1117,"2012-08-13 00:00:00"
1177,"2012-08-14 00:00:00"
1143,"2012-08-15 00:00:00"
980,"2012-08-16 00:00:00"
1044,"2012-08-17 00:00:00"
911,"2012-08-18 00:00:00"
972,"2012-08-19 00:00:00"
1184,"2012-08-20 00:00:00"
1017,"2012-08-21 00:00:00"
1113,"2012-08-22 00:00:00"
1081,"2012-08-23 00:00:00"
926,"2012-08-24 00:00:00"
914,"2012-08-25 00:00:00"
1049,"2012-08-26 00:00:00"
1169,"2012-08-27 00:00:00"
1121,"2012-08-28 00:00:00"
1046,"2012-08-29 00:00:00"
929,"2012-08-30 00:00:00"
883,"2012-08-31 00:00:00"
840,"2012-09-01 00:00:00"
889,"2012-09-02 00:00:00"
943,"2012-09-03 00:00:00"
1116,"2012-09-04 00:00:00"
1075,"2012-09-05 00:00:00"
1008,"2012-09-06 00:00:00"
1013,"2012-09-07 00:00:00"
983,"2012-09-08 00:00:00"
933,"2012-09-09 00:00:00"
1049,"2012-09-10 00:00:00"
1099,"2012-09-11 00:00:00"
993,"2012-09-12 00:00:00"
932,"2012-09-13 00:00:00"
883,"2012-09-14 00:00:00"
848,"2012-09-15 00:00:00"
910,"2012-09-16 00:00:00"
1077,"2012-09-17 00:00:00"
982,"2012-09-18 00:00:00"
983,"2012-09-19 00:00:00"
943,"2012-09-20 00:00:00"
873,"2012-09-21 00:00:00"
816,"2012-09-22 00:00:00"
901,"2012-09-23 00:00:00"
1088,"2012-09-24 00:00:00"
858,"2012-09-25 00:00:00"
1002,"2012-09-26 00:00:00"
953,"2012-09-27 00:00:00"
893,"2012-09-28 00:00:00"
732,"2012-09-29 00:00:00"
880,"2012-09-30 00:00:00"
1148,"2012-10-01 00:00:00"
999,"2012-10-02 00:00:00"
1004,"2012-10-03 00:00:00"
836,"2012-10-04 00:00:00"
856,"2012-10-05 00:00:00"
807,"2012-10-06 00:00:00"
849,"2012-10-07 00:00:00"
1098,"2012-10-08 00:00:00"
959,"2012-10-09 00:00:00"
1048,"2012-10-10 00:00:00"
984,"2012-10-11 00:00:00"
940,"2012-10-12 00:00:00"
802,"2012-10-13 00:00:00"
958,"2012-10-14 00:00:00"
1167,"2012-10-15 00:00:00"
1065,"2012-10-16 00:00:00"
954,"2012-10-17 00:00:00"
887,"2012-10-18 00:00:00"
873,"2012-10-19 00:00:00"
870,"2012-10-20 00:00:00"
939,"2012-10-21 00:00:00"
1213,"2012-10-22 00:00:00"
1002,"2012-10-23 00:00:00"
1060,"2012-10-24 00:00:00"
911,"2012-10-25 00:00:00"
869,"2012-10-26 00:00:00"
791,"2012-10-27 00:00:00"
897,"2012-10-28 00:00:00"
896,"2012-10-29 00:00:00"
956,"2012-10-30 00:00:00"
973,"2012-10-31 00:00:00"
782,"2012-11-01 00:00:00"
889,"2012-11-02 00:00:00"
858,"2012-11-03 00:00:00"
951,"2012-11-04 00:00:00"
1118,"2012-11-05 00:00:00"
933,"2012-11-06 00:00:00"
905,"2012-11-07 00:00:00"
906,"2012-11-08 00:00:00"
793,"2012-11-09 00:00:00"
829,"2012-11-10 00:00:00"
914,"2012-11-11 00:00:00"
1127,"2012-11-12 00:00:00"
992,"2012-11-13 00:00:00"
1158,"2012-11-14 00:00:00"
1012,"2012-11-15 00:00:00"
938,"2012-11-16 00:00:00"
895,"2012-11-17 00:00:00"
974,"2012-11-18 00:00:00"
1070,"2012-11-19 00:00:00"
952,"2012-11-20 00:00:00"
934,"2012-11-21 00:00:00"
618,"2012-11-22 00:00:00"
561,"2012-11-23 00:00:00"
791,"2012-11-24 00:00:00"
1011,"2012-11-25 00:00:00"
1215,"2012-11-26 00:00:00"
1078,"2012-11-27 00:00:00"
1075,"2012-11-28 00:00:00"
974,"2012-11-29 00:00:00"
951,"2012-11-30 00:00:00"
880,"2012-12-01 00:00:00"
967,"2012-12-02 00:00:00"
1108,"2012-12-03 00:00:00"
1061,"2012-12-04 00:00:00"
1110,"2012-12-05 00:00:00"
938,"2012-12-06 00:00:00"
956,"2012-12-07 00:00:00"
798,"2012-12-08 00:00:00"
894,"2012-12-09 00:00:00"
968,"2012-12-10 00:00:00"
979,"2012-12-11 00:00:00"
1046,"2012-12-12 00:00:00"
884,"2012-12-13 00:00:00"
773,"2012-12-14 00:00:00"
845,"2012-12-15 00:00:00"
834,"2012-12-16 00:00:00"
979,"2012-12-17 00:00:00"
919,"2012-12-18 00:00:00"
853,"2012-12-19 00:00:00"
842,"2012-12-20 00:00:00"
846,"2012-12-21 00:00:00"
739,"2012-12-22 00:00:00"
734,"2012-12-23 00:00:00"
729,"2012-12-24 00:00:00"
488,"2012-12-25 00:00:00"
741,"2012-12-26 00:00:00"
1055,"2012-12-27 00:00:00"
1106,"2012-12-28 00:00:00"
1126,"2012-12-29 00:00:00"
1075,"2012-12-30 00:00:00"
1171,"2012-12-31 00:00:00"
707,"2013-01-01 00:00:00"
1310,"2013-01-02 00:00:00"
1474,"2013-01-03 00:00:00"
1382,"2013-01-04 00:00:00"
1180,"2013-01-05 00:00:00"
1234,"2013-01-06 00:00:00"
1234,"2013-01-07 00:00:00"
1106,"2013-01-08 00:00:00"
1174,"2013-01-09 00:00:00"
1089,"2013-01-10 00:00:00"
1015,"2013-01-11 00:00:00"
932,"2013-01-12 00:00:00"
1195,"2013-01-13 00:00:00"
1236,"2013-01-14 00:00:00"
1174,"2013-01-15 00:00:00"
1122,"2013-01-16 00:00:00"
1120,"2013-01-17 00:00:00"
1116,"2013-01-18 00:00:00"
1060,"2013-01-19 00:00:00"
1224,"2013-01-20 00:00:00"
1364,"2013-01-21 00:00:00"
1096,"2013-01-22 00:00:00"
1234,"2013-01-23 00:00:00"
1113,"2013-01-24 00:00:00"
1001,"2013-01-25 00:00:00"
983,"2013-01-26 00:00:00"
1275,"2013-01-27 00:00:00"
1366,"2013-01-28 00:00:00"
1268,"2013-01-29 00:00:00"
1198,"2013-01-30 00:00:00"
1038,"2013-01-31 00:00:00"
1075,"2013-02-01 00:00:00"
974,"2013-02-02 00:00:00"
1050,"2013-02-03 00:00:00"
1122,"2013-02-04 00:00:00"
1088,"2013-02-05 00:00:00"
1136,"2013-02-06 00:00:00"
972,"2013-02-07 00:00:00"
1054,"2013-02-08 00:00:00"
942,"2013-02-09 00:00:00"
1115,"2013-02-10 00:00:00"
1229,"2013-02-11 00:00:00"
1140,"2013-02-12 00:00:00"
1197,"2013-02-13 00:00:00"
1137,"2013-02-14 00:00:00"
1092,"2013-02-15 00:00:00"
1049,"2013-02-16 00:00:00"
1162,"2013-02-17 00:00:00"
1501,"2013-02-18 00:00:00"
1372,"2013-02-19 00:00:00"
1374,"2013-02-20 00:00:00"
1136,"2013-02-21 00:00:00"
1049,"2013-02-22 00:00:00"
1053,"2013-02-23 00:00:00"
1200,"2013-02-24 00:00:00"
1268,"2013-02-25 00:00:00"
1227,"2013-02-26 00:00:00"
1269,"2013-02-27 00:00:00"
1161,"2013-02-28 00:00:00"
1094,"2013-03-01 00:00:00"
1149,"2013-03-02 00:00:00"
1219,"2013-03-03 00:00:00"
1386,"2013-03-04 00:00:00"
1222,"2013-03-05 00:00:00"
1243,"2013-03-06 00:00:00"
1096,"2013-03-07 00:00:00"
990,"2013-03-08 00:00:00"
1018,"2013-03-09 00:00:00"
1132,"2013-03-10 00:00:00"
1360,"2013-03-11 00:00:00"
1197,"2013-03-12 00:00:00"
1126,"2013-03-13 00:00:00"
1057,"2013-03-14 00:00:00"
1232,"2013-03-15 00:00:00"
998,"2013-03-16 00:00:00"
1202,"2013-03-17 00:00:00"
1407,"2013-03-18 00:00:00"
1243,"2013-03-19 00:00:00"
1331,"2013-03-20 00:00:00"
1156,"2013-03-21 00:00:00"
1171,"2013-03-22 00:00:00"
1093,"2013-03-23 00:00:00"
1391,"2013-03-24 00:00:00"
1449,"2013-03-25 00:00:00"
1327,"2013-03-26 00:00:00"
1429,"2013-03-27 00:00:00"
1126,"2013-03-28 00:00:00"
1105,"2013-03-29 00:00:00"
1048,"2013-03-30 00:00:00"
1115,"2013-03-31 00:00:00"
1294,"2013-04-01 00:00:00"
1350,"2013-04-02 00:00:00"
1318,"2013-04-03 00:00:00"
1142,"2013-04-04 00:00:00"
1174,"2013-04-05 00:00:00"
1033,"2013-04-06 00:00:00"
1159,"2013-04-07 00:00:00"
1522,"2013-04-08 00:00:00"
1300,"2013-04-09 00:00:00"
1254,"2013-04-10 00:00:00"
1135,"2013-04-11 00:00:00"
1031,"2013-04-12 00:00:00"
1047,"2013-04-13 00:00:00"
1089,"2013-04-14 00:00:00"
1417,"2013-04-15 00:00:00"
1309,"2013-04-16 00:00:00"
1258,"2013-04-17 00:00:00"
1296,"2013-04-18 00:00:00"
960,"2013-04-19 00:00:00"
976,"2013-04-20 00:00:00"
999,"2013-04-21 00:00:00"
1307,"2013-04-22 00:00:00"
1322,"2013-04-23 00:00:00"
1322,"2013-04-24 00:00:00"
1188,"2013-04-25 00:00:00"
1194,"2013-04-26 00:00:00"
1068,"2013-04-27 00:00:00"
1196,"2013-04-28 00:00:00"
1525,"2013-04-29 00:00:00"
1331,"2013-04-30 00:00:00"
1245,"2013-05-01 00:00:00"
1135,"2013-05-02 00:00:00"
1145,"2013-05-03 00:00:00"
885,"2013-05-04 00:00:00"
977,"2013-05-05 00:00:00"
1333,"2013-05-06 00:00:00"
1262,"2013-05-07 00:00:00"
1259,"2013-05-08 00:00:00"
1119,"2013-05-09 00:00:00"
1176,"2013-05-10 00:00:00"
1067,"2013-05-11 00:00:00"
1092,"2013-05-12 00:00:00"
1458,"2013-05-13 00:00:00"
1382,"2013-05-14 00:00:00"
1427,"2013-05-15 00:00:00"
1176,"2013-05-16 00:00:00"
1207,"2013-05-17 00:00:00"
1054,"2013-05-18 00:00:00"
1231,"2013-05-19 00:00:00"
1378,"2013-05-20 00:00:00"
1315,"2013-05-21 00:00:00"
1323,"2013-05-22 00:00:00"
1173,"2013-05-23 00:00:00"
1135,"2013-05-24 00:00:00"
1064,"2013-05-25 00:00:00"
1060,"2013-05-26 00:00:00"
1180,"2013-05-27 00:00:00"
1421,"2013-05-28 00:00:00"
1447,"2013-05-29 00:00:00"
1315,"2013-05-30 00:00:00"
1229,"2013-05-31 00:00:00"
1153,"2013-06-01 00:00:00"
1217,"2013-06-02 00:00:00"
1484,"2013-06-03 00:00:00"
1401,"2013-06-04 00:00:00"
1479,"2013-06-05 00:00:00"
1307,"2013-06-06 00:00:00"
1292,"2013-06-07 00:00:00"
1113,"2013-06-08 00:00:00"
1136,"2013-06-09 00:00:00"
1442,"2013-06-10 00:00:00"
1393,"2013-06-11 00:00:00"
1528,"2013-06-12 00:00:00"
1417,"2013-06-13 00:00:00"
1247,"2013-06-14 00:00:00"
1173,"2013-06-15 00:00:00"
1032,"2013-06-16 00:00:00"
1475,"2013-06-17 00:00:00"
1374,"2013-06-18 00:00:00"
1456,"2013-06-19 00:00:00"
1275,"2013-06-20 00:00:00"
1215,"2013-06-21 00:00:00"
1046,"2013-06-22 00:00:00"
1211,"2013-06-23 00:00:00"
1428,"2013-06-24 00:00:00"
1362,"2013-06-25 00:00:00"
1423,"2013-06-26 00:00:00"
1344,"2013-06-27 00:00:00"
1235,"2013-06-28 00:00:00"
1216,"2013-06-29 00:00:00"
1169,"2013-06-30 00:00:00"
1479,"2013-07-01 00:00:00"
1417,"2013-07-02 00:00:00"
1537,"2013-07-03 00:00:00"
1069,"2013-07-04 00:00:00"
1209,"2013-07-05 00:00:00"
1276,"2013-07-06 00:00:00"
1342,"2013-07-07 00:00:00"
1709,"2013-07-08 00:00:00"
1581,"2013-07-09 00:00:00"
1560,"2013-07-10 00:00:00"
1308,"2013-07-11 00:00:00"
1306,"2013-07-12 00:00:00"
1202,"2013-07-13 00:00:00"
1101,"2013-07-14 00:00:00"
1423,"2013-07-15 00:00:00"
1370,"2013-07-16 00:00:00"
1496,"2013-07-17 00:00:00"
1417,"2013-07-18 00:00:00"
1261,"2013-07-19 00:00:00"
1083,"2013-07-20 00:00:00"
1157,"2013-07-21 00:00:00"
1587,"2013-07-22 00:00:00"
1504,"2013-07-23 00:00:00"
1452,"2013-07-24 00:00:00"
1368,"2013-07-25 00:00:00"
1331,"2013-07-26 00:00:00"
1227,"2013-07-27 00:00:00"
1282,"2013-07-28 00:00:00"
1703,"2013-07-29 00:00:00"
1522,"2013-07-30 00:00:00"
1424,"2013-07-31 00:00:00"
1287,"2013-08-01 00:00:00"
1333,"2013-08-02 00:00:00"
1142,"2013-08-03 00:00:00"
1200,"2013-08-04 00:00:00"
1579,"2013-08-05 00:00:00"
1225,"2013-08-06 00:00:00"
1544,"2013-08-07 00:00:00"
1340,"2013-08-08 00:00:00"
1278,"2013-08-09 00:00:00"
1179,"2013-08-10 00:00:00"
1189,"2013-08-11 00:00:00"
1478,"2013-08-12 00:00:00"
1677,"2013-08-13 00:00:00"
1848,"2013-08-14 00:00:00"
1580,"2013-08-15 00:00:00"
1624,"2013-08-16 00:00:00"
1511,"2013-08-17 00:00:00"
1516,"2013-08-18 00:00:00"
1787,"2013-08-19 00:00:00"
1725,"2013-08-20 00:00:00"
1674,"2013-08-21 00:00:00"
1539,"2013-08-22 00:00:00"
1336,"2013-08-23 00:00:00"
1453,"2013-08-24 00:00:00"
1450,"2013-08-25 00:00:00"
1591,"2013-08-26 00:00:00"
1454,"2013-08-27 00:00:00"
1492,"2013-08-28 00:00:00"
1327,"2013-08-29 00:00:00"
1289,"2013-08-30 00:00:00"
1318,"2013-08-31 00:00:00"
1424,"2013-09-01 00:00:00"
1479,"2013-09-02 00:00:00"
1631,"2013-09-03 00:00:00"
1484,"2013-09-04 00:00:00"
1439,"2013-09-05 00:00:00"
1330,"2013-09-06 00:00:00"
1355,"2013-09-07 00:00:00"
1610,"2013-09-08 00:00:00"
1447,"2013-09-09 00:00:00"
1423,"2013-09-10 00:00:00"
1348,"2013-09-11 00:00:00"
1208,"2013-09-12 00:00:00"
1325,"2013-09-13 00:00:00"
1203,"2013-09-14 00:00:00"
1376,"2013-09-15 00:00:00"
1336,"2013-09-16 00:00:00"
1302,"2013-09-17 00:00:00"
1309,"2013-09-18 00:00:00"
1277,"2013-09-19 00:00:00"
1137,"2013-09-20 00:00:00"
1341,"2013-09-21 00:00:00"
1392,"2013-09-22 00:00:00"
1341,"2013-09-23 00:00:00"
1384,"2013-09-24 00:00:00"
1372,"2013-09-25 00:00:00"
1228,"2013-09-26 00:00:00"
1250,"2013-09-27 00:00:00"
1226,"2013-09-28 00:00:00"
1255,"2013-09-29 00:00:00"
1324,"2013-09-30 00:00:00"
1225,"2013-10-01 00:00:00"
1295,"2013-10-02 00:00:00"
1192,"2013-10-03 00:00:00"
1191,"2013-10-04 00:00:00"
1154,"2013-10-05 00:00:00"
1158,"2013-10-06 00:00:00"
1404,"2013-10-07 00:00:00"
1195,"2013-10-08 00:00:00"
1278,"2013-10-09 00:00:00"
1233,"2013-10-10 00:00:00"
1234,"2013-10-11 00:00:00"
1230,"2013-10-12 00:00:00"
1466,"2013-10-13 00:00:00"
1551,"2013-10-14 00:00:00"
1411,"2013-10-15 00:00:00"
1423,"2013-10-16 00:00:00"
1267,"2013-10-17 00:00:00"
1333,"2013-10-18 00:00:00"
1255,"2013-10-19 00:00:00"
1400,"2013-10-20 00:00:00"
1587,"2013-10-21 00:00:00"
1323,"2013-10-22 00:00:00"
1385,"2013-10-23 00:00:00"
1332,"2013-10-24 00:00:00"
1280,"2013-10-25 00:00:00"
1245,"2013-10-26 00:00:00"
1368,"2013-10-27 00:00:00"
1426,"2013-10-28 00:00:00"
1280,"2013-10-29 00:00:00"
1343,"2013-10-30 00:00:00"
1151,"2013-10-31 00:00:00"
1093,"2013-11-01 00:00:00"
1232,"2013-11-02 00:00:00"
1312,"2013-11-03 00:00:00"
1509,"2013-11-04 00:00:00"
1277,"2013-11-05 00:00:00"
1301,"2013-11-06 00:00:00"
1274,"2013-11-07 00:00:00"
1273,"2013-11-08 00:00:00"
1379,"2013-11-09 00:00:00"
1487,"2013-11-10 00:00:00"
1672,"2013-11-11 00:00:00"
1445,"2013-11-12 00:00:00"
1424,"2013-11-13 00:00:00"
1405,"2013-11-14 00:00:00"
1390,"2013-11-15 00:00:00"
1402,"2013-11-16 00:00:00"
1559,"2013-11-17 00:00:00"
1599,"2013-11-18 00:00:00"
1312,"2013-11-19 00:00:00"
1365,"2013-11-20 00:00:00"
1281,"2013-11-21 00:00:00"
1265,"2013-11-22 00:00:00"
1280,"2013-11-23 00:00:00"
1371,"2013-11-24 00:00:00"
1354,"2013-11-25 00:00:00"
1394,"2013-11-26 00:00:00"
1319,"2013-11-27 00:00:00"
911,"2013-11-28 00:00:00"
818,"2013-11-29 00:00:00"
1325,"2013-11-30 00:00:00"
1338,"2013-12-01 00:00:00"
1347,"2013-12-02 00:00:00"
1473,"2013-12-03 00:00:00"
1568,"2013-12-04 00:00:00"
1316,"2013-12-05 00:00:00"
1227,"2013-12-06 00:00:00"
1251,"2013-12-07 00:00:00"
1366,"2013-12-08 00:00:00"
1374,"2013-12-09 00:00:00"
1413,"2013-12-10 00:00:00"
1279,"2013-12-11 00:00:00"
1152,"2013-12-12 00:00:00"
1046,"2013-12-13 00:00:00"
1161,"2013-12-14 00:00:00"
1226,"2013-12-15 00:00:00"
1459,"2013-12-16 00:00:00"
1332,"2013-12-17 00:00:00"
1334,"2013-12-18 00:00:00"
1188,"2013-12-19 00:00:00"
1231,"2013-12-20 00:00:00"
1237,"2013-12-21 00:00:00"
1151,"2013-12-22 00:00:00"
1317,"2013-12-23 00:00:00"
1121,"2013-12-24 00:00:00"
684,"2013-12-25 00:00:00"
1104,"2013-12-26 00:00:00"
1558,"2013-12-27 00:00:00"
1679,"2013-12-28 00:00:00"
1753,"2013-12-29 00:00:00"
1867,"2013-12-30 00:00:00"
1684,"2013-12-31 00:00:00"
1324,"2014-01-01 00:00:00"
1741,"2014-01-02 00:00:00"
1805,"2014-01-03 00:00:00"
1800,"2014-01-04 00:00:00"
1820,"2014-01-05 00:00:00"
1661,"2014-01-06 00:00:00"
1638,"2014-01-07 00:00:00"
1698,"2014-01-08 00:00:00"
1528,"2014-01-09 00:00:00"
1590,"2014-01-10 00:00:00"
1653,"2014-01-11 00:00:00"
1716,"2014-01-12 00:00:00"
1608,"2014-01-13 00:00:00"
1527,"2014-01-14 00:00:00"
1492,"2014-01-15 00:00:00"
1455,"2014-01-16 00:00:00"
1479,"2014-01-17 00:00:00"
1571,"2014-01-18 00:00:00"
1664,"2014-01-19 00:00:00"
1739,"2014-01-20 00:00:00"
1636,"2014-01-21 00:00:00"
1513,"2014-01-22 00:00:00"
1466,"2014-01-23 00:00:00"
1414,"2014-01-24 00:00:00"
1510,"2014-01-25 00:00:00"
1639,"2014-01-26 00:00:00"
1678,"2014-01-27 00:00:00"
1483,"2014-01-28 00:00:00"
1499,"2014-01-29 00:00:00"
1389,"2014-01-30 00:00:00"
1349,"2014-01-31 00:00:00"
1544,"2014-02-01 00:00:00"
1548,"2014-02-02 00:00:00"
1317,"2014-02-03 00:00:00"
1408,"2014-02-04 00:00:00"
1503,"2014-02-05 00:00:00"
1504,"2014-02-06 00:00:00"
1403,"2014-02-07 00:00:00"
1572,"2014-02-08 00:00:00"
1720,"2014-02-09 00:00:00"
1810,"2014-02-10 00:00:00"
1510,"2014-02-11 00:00:00"
1485,"2014-02-12 00:00:00"
1454,"2014-02-13 00:00:00"
1385,"2014-02-14 00:00:00"
1694,"2014-02-15 00:00:00"
2051,"2014-02-16 00:00:00"
2058,"2014-02-17 00:00:00"
1843,"2014-02-18 00:00:00"
1833,"2014-02-19 00:00:00"
1519,"2014-02-20 00:00:00"
1442,"2014-02-21 00:00:00"
1690,"2014-02-22 00:00:00"
1842,"2014-02-23 00:00:00"
1863,"2014-02-24 00:00:00"
1560,"2014-02-25 00:00:00"
1573,"2014-02-26 00:00:00"
1521,"2014-02-27 00:00:00"
1629,"2014-02-28 00:00:00"
1718,"2014-03-01 00:00:00"
1880,"2014-03-02 00:00:00"
1634,"2014-03-03 00:00:00"
1547,"2014-03-04 00:00:00"
1568,"2014-03-05 00:00:00"
1495,"2014-03-06 00:00:00"
1471,"2014-03-07 00:00:00"
1672,"2014-03-08 00:00:00"
1780,"2014-03-09 00:00:00"
1739,"2014-03-10 00:00:00"
1663,"2014-03-11 00:00:00"
1554,"2014-03-12 00:00:00"
1512,"2014-03-13 00:00:00"
1519,"2014-03-14 00:00:00"
1687,"2014-03-15 00:00:00"
1786,"2014-03-16 00:00:00"
1899,"2014-03-17 00:00:00"
1716,"2014-03-18 00:00:00"
1805,"2014-03-19 00:00:00"
1580,"2014-03-20 00:00:00"
1532,"2014-03-21 00:00:00"
1842,"2014-03-22 00:00:00"
1850,"2014-03-23 00:00:00"
1877,"2014-03-24 00:00:00"
1686,"2014-03-25 00:00:00"
1787,"2014-03-26 00:00:00"
1819,"2014-03-27 00:00:00"
1530,"2014-03-28 00:00:00"
1743,"2014-03-29 00:00:00"
1840,"2014-03-30 00:00:00"
1975,"2014-03-31 00:00:00"
1685,"2014-04-01 00:00:00"
1723,"2014-04-02 00:00:00"
1642,"2014-04-03 00:00:00"
1691,"2014-04-04 00:00:00"
1827,"2014-04-05 00:00:00"
1802,"2014-04-06 00:00:00"
1840,"2014-04-07 00:00:00"
1782,"2014-04-08 00:00:00"
1746,"2014-04-09 00:00:00"
1627,"2014-04-10 00:00:00"
1532,"2014-04-11 00:00:00"
1651,"2014-04-12 00:00:00"
1793,"2014-04-13 00:00:00"
1834,"2014-04-14 00:00:00"
1687,"2014-04-15 00:00:00"
1707,"2014-04-16 00:00:00"
1689,"2014-04-17 00:00:00"
1768,"2014-04-18 00:00:00"
1879,"2014-04-19 00:00:00"
1667,"2014-04-20 00:00:00"
1665,"2014-04-21 00:00:00"
1801,"2014-04-22 00:00:00"
1940,"2014-04-23 00:00:00"
1665,"2014-04-24 00:00:00"
1680,"2014-04-25 00:00:00"
1853,"2014-04-26 00:00:00"
1881,"2014-04-27 00:00:00"
1763,"2014-04-28 00:00:00"
1799,"2014-04-29 00:00:00"
1991,"2014-04-30 00:00:00"
1715,"2014-05-01 00:00:00"
1662,"2014-05-02 00:00:00"
1780,"2014-05-03 00:00:00"
1933,"2014-05-04 00:00:00"
1834,"2014-05-05 00:00:00"
1793,"2014-05-06 00:00:00"
1801,"2014-05-07 00:00:00"
1621,"2014-05-08 00:00:00"
1679,"2014-05-09 00:00:00"
1678,"2014-05-10 00:00:00"
1746,"2014-05-11 00:00:00"
1992,"2014-05-12 00:00:00"
1759,"2014-05-13 00:00:00"
1861,"2014-05-14 00:00:00"
1750,"2014-05-15 00:00:00"
1378,"2014-05-16 00:00:00"
1786,"2014-05-17 00:00:00"
1986,"2014-05-18 00:00:00"
1970,"2014-05-19 00:00:00"
1783,"2014-05-20 00:00:00"
1776,"2014-05-21 00:00:00"
1636,"2014-05-22 00:00:00"
1782,"2014-05-23 00:00:00"
1790,"2014-05-24 00:00:00"
1901,"2014-05-25 00:00:00"
1719,"2014-05-26 00:00:00"
1896,"2014-05-27 00:00:00"
